sample_id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,label
81,4.6978395268593705,275251.2,1.0564828227454537,1.1301340149881347,191.6343014157936,4.3315653954729525,-0.08131788773199665,-45511336565.817184,5064.7907959648355,-561608743985238.0,1.0289276110008627,0.2929581850460011,463641.1805582114,-1.0123905613670163,-2.1451801456480557,0.25762354440244045,-17069240588410.096,236.55433434233825,130.68611211426844,-2.888100255058096,1890.0,283101.0975907841,0.010785587733489671,272.91691447010527,195345.56880226303,,44.87825369653417,-0.15103576133049276,0.3615509955137333,0.6311703336847955,1.009212788671611,99.66360247206184,42.0,0.5773437729455555,0.04252082734748814,1.1668693765907112,9935956815215.746,435279.6246133264,0.9056000223916684,-13327206.339805018,0.6220307559297696,165.5775731211757,-3839863904.6307173,189167.19401222953,28.391712758996604,0.21352801669036572,22.597079966517764,1588.0760029181013,335944234.0405983,47.93361896112075,121569.26758924675,,238234.1555312863,0.8735494154217563,275251.2,281591.87815966463,-39.9770609157669,0.0,71886.5977093079,1.8419823192196798,69638553.6,18889.77162977048,101.92838875571465,,,10.5,-22830239761846.12,90.07319744883232,471169.2556135617,159.38412029079447,33777.927656565604,1.026873413942743,2392729.1896007517,135593.40809780062,173298.3460733506,335.9820605031352,-0.3120902135574329,0.0,,1.964582049346986e+16,0.8400000000000001,4.7155755563911566,30841106793.874714,0.1944556674321972,35529815870567.125,0.003888780769257861,-3459751748051.3667,25178729603.220703,17203.2,-1606650.7506919485,19049.81824873593,6426526504646.692,1075.2,33.07277276487293,1771592.3677375237,124.32046332516896,-115553.80267573375,-1.6640479129616377,212.81051617749,46262.69502724028,0.0,-1856129801.335588,164.64593953241217,327.6604161792017,168.77059743441538,1.8403736108781337,0.6949731271694903,3
82,,275251.2,1.058880736294599,0.3548382376330116,307.8329513705969,4.7479413371293155,0.4640535906824345,-210247624330.49792,-16697.707429285594,-172375132576766.56,0.697550098931256,0.20549827574264415,221695.03301311177,1.271477934286836,-0.3297031457035865,1.031360246279799,16052026620428.115,113.28548854980065,76.61821661187601,10.7023372689814,1890.0,3705.834482855012,-0.02873260578079786,189.22887955291503,123486.92836910054,103419.41646252047,16.652482772925037,2.6145267543662305,1.9710029728576917,,-0.4877497317332935,39.594496314814336,42.0,-0.01825643854683115,0.1882497941226448,4.237631833158786,1041860162376.7472,377066.3644476057,0.6161264355750862,-56275120.22087272,0.10925354235483077,143.7814508373616,466249455.08843046,-166507.7800079506,21.184210996331558,-0.7382720966505513,18.0835472285817,22107.542319589855,77294760.99908149,-165.28401127949482,701427.681100702,-8246772896005747.0,258154.97236081585,1.2485578672263078,275251.2,46953.02310867488,-16.203135214140616,0.0,-22283.717208856408,2.6385652690367034,69638553.6,-549.9427086678428,126.07268322126623,408654.3358832708,1075.2,10.5,-19548752387352.88,26.955742206361343,10339.3302132107,203.00472292805244,239.10549786361386,0.03376858287973958,5655211.913455776,131869.55492485964,828400.5163857194,425.8485065650515,-0.7679694150432903,0.0,4300.8,-6349067729212484.0,0.8400000000000001,12.534433953542926,70028387481.32744,0.6595939510804008,-1114182236155.1765,0.0037602659070630983,1183286885337.5234,-75296574300.15411,17203.2,-44539801.57065413,,5346570766172.085,1075.2,57.364709586283425,-1369405.859426188,128.71959595804748,295672.090529152,-0.8222518664183766,288.39184714877604,87237.61570144487,0.0,-55402321.80105022,165.48058538152227,583.6041581076098,202.86329528963262,3.231954155200297,0.9243582865191412,1
83,0.2305115914262583,,1.0637548805419217,0.07859736608411799,263.5394503676949,9.462313557241004,-0.4355918346035158,467670426548.1835,,-219974381314776.56,0.441837217990138,1.4175097937173813,123299.23406041476,6.3776655662797,6.711674609261353,0.9003371109036749,-23616980610576.35,237.5487498733984,85.29842528617723,7.122967865731671,1890.0,517055.0473159389,0.023077683537990296,539.282734286729,379957.62459409295,655514.6525312476,32.89929055186724,0.5822150333634006,0.8209289254018979,0.047491053568751176,1.7957239111936807,13.497085825531173,42.0,3.3907892926164735,0.05071939835788242,6.824920614332568,5591801803935.378,278811.48672271764,0.2644046943870848,26819837.16944654,0.07099431555334013,202.123054755294,-3595520861.389043,53166.77860973813,24.24110703926097,-0.009166756583746131,15.597716652930341,129648.63181006465,-458148039.7200421,8.651700408425269,16753.770416202384,6493006007124975.0,218522.28642162326,0.7799379517120812,275251.2,315969.602468635,,0.0,28726.4305404807,4.921993709612806,69638553.6,-66798.17707739006,77.48414909472713,454951.4088962972,1075.2,10.5,13868179373588.453,117.24105925861444,141561.51220400012,103.72485213114115,15381.551822399668,0.03190408581003526,2692415.7378450767,46380.28905400943,,308.2962803590171,4.662050316430403,0.0,4300.8,-1560087826335942.2,0.8400000000000001,20.209224665425868,-71856844026.37364,1.8090016416445605,17001950935764.578,,-177653798594.02875,-50907076322.166016,17203.2,5480905.418873286,9194.228925681322,-3453858955305.3364,1075.2,41.57559168355339,700061.8740820725,67.81629224683438,-796593.9884430362,4.820265975702139,,14981.360939783062,0.0,-109702306.79298164,269.4108085442834,389.0130547166297,71.10826541380145,3.7323209586908814,0.75191555291338,2
84,1.9632120894037064,275251.2,1.0530243526721532,0.13651406039572428,301.52548204180613,9.46716646294169,-0.12993101166321994,,28583.954912347494,-180021062785355.03,1.0294479703887565,1.4281472287243755,486717.420017071,1.5040898032437269,-0.7912022605326093,1.0067415465163465,28066753271573.5,120.3114366159747,79.05907635529967,22.8678375336537,1890.0,404611.30945747206,2.926713035381135,235.98940050011225,,836237.9780735681,31.86029624921682,-0.4680257155553619,0.09607093908588868,0.4749633837125121,-1.6280623098339468,56.65114635493384,,-0.6654108788441939,0.5513846756387975,3.0282983170668882,3148052503570.625,,3.2393462253419907,-112842576.20690665,0.3432801402001724,172.0763070967561,,-61640.18526719824,13.543438053309373,-0.13639305993517095,13.350547506030473,156343.55326675696,37346023.98969504,23.41669590865901,138571.2872482325,3410872334500782.5,88545.82630794836,0.2892540158607325,275251.2,343579.8126031941,24.012043830304627,0.0,-55730.327731228375,0.8560359507166346,69638553.6,-31465.266696931918,,343696.9683026648,1075.2,10.5,6458867099192.041,138.8546010439859,462018.1858756704,50.48650742288174,28827.214800007954,1.0429349574337017,-1382959.5062211987,150744.88972631516,637394.182303451,350.39006027968213,2.3916797388574222,0.0,4300.8,1479942660143805.0,0.8400000000000001,7.85200791220706,21152218116.52283,0.6880122255798579,-19475149453937.75,0.009958723843110091,424957576868.0822,-1135937706.0121315,17203.2,-30437805.545744136,22073.329103820462,5281604209792.5205,1075.2,70.54309117332102,3021673.82001864,123.30961468801493,-139379.0658159256,-0.3575018207891639,321.69017390349563,47793.58397904228,0.0,-167103920.79436842,165.27586334446843,413.4210996446748,252.66183328016763,-2.7837680287517306,0.12394864706571936,5
85,0.2332628188355439,275251.2,1.0663258793020132,0.31091060625213063,349.5131483391107,3.5445234714941987,0.21904622589625647,-228725637912.3409,-28967.203225130048,468211651908101.9,0.5227440732488042,0.7857271410232878,,7.098246686440972,6.567315852948271,1.0386678688500741,-19747886897888.11,203.85454924259403,62.57727501575038,1.5458095325950398,1890.0,31286.195334187938,0.015273126521674125,311.3684411862513,250014.5095506976,773796.3139385384,50.47907209729646,4.282174426560143,1.1244121399065563,0.21071347896689768,2.9623272905737936,41.85456150379566,42.0,8.417690113089312,0.4707630370287826,5.902586737522625,1382198213556.556,147263.5692508109,0.2628638305470317,-56813111.86752866,0.050719077286236994,153.08865219674342,2758381734.616604,-66364.52873372144,16.474309925333507,-0.5607907701914187,10.03176265392732,205292.73456720347,23334414.56412363,-48.86544122455911,197540.00075662087,2975592807252773.0,61116.94049922112,0.8190540123477665,275251.2,197226.14886000566,31.702186667245517,0.0,64580.646075969205,5.349690411701724,69638553.6,-160646.676540248,98.94270420558465,50452.232583584075,1075.2,,-4871308701956.117,95.6861293970488,402156.0979733488,145.2775662039017,95330.38496998404,0.2410814706253277,-7003786.365204726,124315.5824890086,183712.2709895633,407.1898586061766,6.7392920975865485,0.0,4300.8,5521901064004646.0,0.8400000000000001,-0.0419822139136814,,0.2597930339212491,1352105676113.9468,0.013566578550894284,123745698680.62724,37564119532.288055,17203.2,-42313006.24026823,4776.670460288523,-1230510339949.7058,1075.2,36.660781320257584,834704.471416435,88.16558877701344,-546464.7871159179,4.4391059841268286,335.17215897649737,88741.4270875995,0.0,317221448.92679685,219.59851689069697,238.73575070842773,116.91864007498957,6.1796524864766615,1.4064964473014123,2
86,4.305003441208018,275251.2,1.0527172296393887,0.3508562964970713,389.6543337392765,20.869999562545512,0.6144315402111492,-481901166435.305,-6551.209287010612,51791267444344.93,1.0348859555370349,0.3387230265172941,875417.4027955608,2.132236852891169,-0.4966701690379992,1.0384090035858893,-8984454899318.207,110.90054026837171,100.54198498397541,43.54729375291496,1890.0,21485.59213138762,-0.01592789972891671,410.9356212890554,302928.0536498709,16686.902858147187,24.766252002750324,1.226382406042113,0.3503897468549303,0.4434190990433558,2.0231663675904223,22.922206652717925,42.0,2.5925902499127296,2.6009526060885566,-3.1717139546741944,2013239173008.0735,,0.3631261772835528,141290044.95453238,0.6888659900515183,192.7262955701632,-4189660040.68236,-15552.242188006028,36.70683109360183,-0.06417886210108956,11.030870695609208,38291.11986237368,-161350387.79277548,-59.71867199306649,497736.71857001784,3172414425086907.0,40290.57357026839,1.2898209085307002,275251.2,515653.9292502406,45.38805282366172,0.0,-44880.135100799176,1.1882409890888066,69638553.6,49874.54155154778,57.880097358095036,455929.9182922532,1075.2,10.5,-11850227626925.35,144.02699810008184,227892.63673726039,102.387793776591,21044.706624640126,1.023705589039684,1225803.7133786976,40408.0153558444,281075.4189174475,422.40603547388685,0.8083835972178135,0.0,4300.8,-2.013620181658812e+16,0.8400000000000001,-5.066826083710156,13130061348.003687,2.0480972774058794,9372793368321.08,0.004182450017572035,-491502264978.9569,-110350792522.37036,17203.2,12134603.545668565,10070.961964109234,272853825007.3955,1075.2,56.303227050489035,-3067861.1909168893,62.37295276386285,,2.991864920366785,261.532032236308,,0.0,-721131238.4802116,263.0038696131706,388.6742355386574,184.94554482214863,1.6461845032036728,0.0032633536075072824,0
87,3.6511909780015057,275251.2,1.0538639199796984,0.0687672076461949,250.88397460943975,3.5268044448200087,0.4792689426249911,-283587900860.0874,-5545.0410780986385,49177412536348.33,1.0298435388476197,0.17967456253880545,721747.0399833547,-1.8275386027869696,2.40883629259568,0.2685151387194155,-16466735371736.7,122.56671751143674,60.18987500410266,-3.8355314168331986,,326252.9456300475,0.003154422763955122,242.02328443323455,396182.54785115214,54681.80151162847,5.7551929763143015,-1.5429985437841216,3.7638397943528212,1.7046486907517386,1.519039358461557,132.4087740883855,42.0,2.71701472969701,1.604596040790706,0.7714823082408822,-5709180595529.664,457234.4355006097,0.9689857427965354,-50875560.80190513,0.0840451165758716,225.01232397133927,-2744474065.999979,87764.42948120202,36.127972024825475,-0.2175200088666682,28.608608391916146,122331.56554772939,-284587612.15553284,7.264813788626929,798501.7464290466,344512198808318.4,209800.66673364586,1.906984685230645,275251.2,435340.2989125741,31.18598941093175,0.0,-2344.652895441722,0.6045948190838085,69638553.6,13897.242752070313,105.57588332840838,59975.097203748046,,10.5,6141818827375.277,47.70685849434946,,88.14419352519154,,,1575446.9367927215,110678.6549375483,90579.86294861454,531.2380870362696,-0.3229021227476849,0.0,4300.8,1882870286082320.8,,13.618045031367268,80259575082.66772,0.5607006391440518,-600504607190.3883,1.0058568051114174,-1258498226454.0906,47653049104.07078,17203.2,72283252.49626726,17067.865999587884,-5340774112732.199,1075.2,54.44003647668373,-1021200.8593412738,176.07908163955204,-456522.40838786185,-0.1168562983018817,113.24062860420307,31642.765392677513,0.0,447881252.3425873,,483.4739585101403,143.3014765783244,1.9268960877310444,0.7702339927185029,3
88,0.8594527111322885,275251.2,1.0605838899599338,0.8212027052073996,206.30557161834201,6.398815618305724,-0.35653746484907123,429996585894.5396,-4525.177366305758,-654098724576095.4,0.4513382309511441,1.4603450109574614,425396.69307673466,15.650021139209207,16.33454028749444,,20948892072012.33,166.62513697112453,113.68423548277384,-0.10122332349569052,1890.0,484988.9163813783,0.04302088461563541,194.51073183137143,301502.43589630537,356080.53245439206,21.948704015539214,1.2253468340595526,0.16984434551372354,0.6388368920329668,-0.2929318742089857,18.907282088510858,42.0,16.436300855183944,1.3572007756113238,16.611615788080424,13679181062610.035,70665.37079619731,1.7026575485921145,60973696.74971533,1.0623319484673834,203.45194405892502,-1375355827.2572706,125708.8755291803,27.67440816909472,0.022464115799984044,22.220372145818914,200987.75063406827,-297215345.43101305,-67.34434018090019,495922.89872827847,-3963749681183981.0,259020.08884443692,0.1462081389633081,275251.2,199710.86848282206,-24.127647800365537,0.0,-66039.16193133133,-0.4086117368092608,69638553.6,25000.9666628597,60.99418401927903,414063.29831735947,1075.2,10.5,-5586068008093.656,64.69936616687008,606381.8001239481,79.15386851489096,,0.03291540070161665,-5608593.018929106,74011.75332381732,364537.10081370646,414.8505637105718,1.412111958640058,0.0,4300.8,1.415295547085372e+16,0.8400000000000001,13.399813468880653,-170587303803.59705,0.30577471056475936,5147617396800.544,0.005168633194505047,-765854749917.0582,23703164329.84106,17203.2,17906360.760457907,25497.000997044208,-1555995985945.5205,1075.2,31.261896994841447,-3058820.338857551,,-387126.174878939,-2.4806002925132336,276.6774941728521,32777.81963553678,0.0,-440807221.383665,238.4928351646265,454.3862545052551,104.27048139450932,12.342050856411802,0.9448511335045436,2
89,0.9642101877741788,275251.2,2.0562210841970034,0.1748345792988036,261.4849464285459,15.367020414278965,0.5425471344331657,210087468261.7838,9218.296601271075,389507587674446.7,0.9801699187987568,,192609.20573996185,0.3637795230010845,2.1917557459178503,1.0342370757070671,11920601082577.422,78.88123796296622,197.48190713421963,-0.08920438783314437,1890.0,,0.00036142144448864447,319.57167530608206,104176.05017204236,839353.8492023327,31.806467416097213,0.5958360199435719,0.535974974138238,0.5095130656953233,0.3420898123400559,93.13321864071892,,0.5267244337374358,0.384781703984285,-2.7848449437162057,-6496317316810.867,498360.1560934773,0.3964464796324141,-42298538.59372128,0.10535494252434684,279.3677689461431,-580330892.4310437,262896.11367873306,30.107263038136058,0.14454314198482024,10.191602645453214,178843.0096850378,,22.58081669502639,148021.88873289563,843592896105258.9,234218.58147142275,2.447328408500188,275251.2,,-27.934080080249643,0.0,378.98583359867513,-1.2359920089764298,69638553.6,30762.66518515915,114.94739007220785,28904.569807246666,1075.2,10.5,3674780145780.4414,77.369188031073,609804.1543206882,149.71213807905673,39812.41021095314,0.05857134712375794,204753.50596259555,157748.21841443257,697245.0752261182,,-0.4765183445146897,0.0,4300.8,-1.7596215555213584e+16,0.8400000000000001,,-12131752782.856035,2.8580245641427915,64782894469069.48,0.0038448648644389674,1637743459764.7805,-71376629626.46997,17203.2,92776560.53660628,24597.217755157777,13887784800776.516,1075.2,17.854614379160722,1045292.4103733464,147.62857582959816,-853196.4853464244,1.6322155467791195,250.27779197070961,76347.33806674843,0.0,-664102904.8560469,109.03375227525787,,107.4122279161131,-3.867482344402027,0.3482987939741613,0
90,6.930105268144136,275251.2,1.0702485603326954,0.4441158817831035,183.06147933808845,8.399874817952755,0.05684502440839701,328495396648.3358,-13799.085399555794,230198407542199.03,1.0290764894208082,1.2448233347426607,,-3.359176095287338,-2.293260490520035,1.0435034788809234,7558462835176.737,90.05519213688329,53.20677572368564,25.538568892425516,1890.0,336958.2220602907,3.0662783563598266,406.50399804707877,354209.2936274498,56507.764484828665,16.374387792764693,1.486522617918442,0.22170108355909515,1.5829134578710122,0.27087046900375594,69.06009956617464,42.0,0.91373844248935,0.13435979256184308,4.9994200898962715,7158594913142.044,127221.3064203276,0.7320154436734592,-51149002.91456146,0.1522439741507355,222.3647391231213,2549651256.813699,57445.98159255888,17.99200925989995,0.17248392439628765,8.444772951676116,14430.92388343733,193466674.84444505,71.1976405373601,530979.4663413956,853585520491265.2,306050.892233628,1.2313628784344228,,78211.16315141229,72.07873268871478,0.0,,-0.7372481487769207,69638553.6,17310.920334661867,59.79000255504069,387940.6073302561,1075.2,10.5,-2265037105674.768,115.74953966938172,67668.21573608808,244.49589116091855,5512.1293561690845,1.0203950496743066,3732663.2628970714,140743.50848449743,368157.8962582857,334.09069406107153,2.6804749093418465,0.0,4300.8,2.591654191670294e+16,0.8400000000000001,30.906301506607328,-15337457135.289537,3.635191115085383,,-0.0014905649802561436,1653603023386.5989,95215936075.06306,17203.2,-7596264.333795817,13739.347236358277,-8085188680074.822,1075.2,47.105283574064856,1808217.7232671613,178.41572061218653,389502.33417609584,-0.3137132880140258,234.8784803967936,77634.91503089947,0.0,-1628403822.6151009,162.85757174314466,282.10461877247064,149.57829190505885,4.174596860091016,0.4098782677178292,5
91,1.8642376270755232,275251.2,1.0614370176898111,,243.86213647838238,4.689307394809008,0.2647275655118642,379657445181.4401,-7272.989897148476,973624495010251.6,0.5964144276808452,5.358986841017482,569118.8628041949,2.2186611063953947,2.9836075317794744,1.0421551741761983,-5582091317654.725,126.42375410786012,110.10756131583574,0.6262929880717567,1890.0,364127.4703095929,0.0760071976386977,439.8980624961872,56206.1778168495,,6.833741614537146,0.157133346270181,0.6871918781764216,0.3180050567824177,0.26353973501027605,56.20814088203536,42.0,0.9930302582435894,3.5039361091436456,5.3810252013399005,-1489598608293.1594,39620.49690462858,1.0832874961726158,-19327395.296644032,,241.01253374820342,152884430.72902805,-67413.85542956862,23.93996664268395,-0.2241573136430546,17.381074383537968,156184.67884002905,-142784823.080113,94.78687894704028,377289.8144866693,3717522747413361.0,88740.20908226354,1.505482891189675,275251.2,506397.9620881577,33.147776814051504,0.0,-46123.092575988056,-2.89316159961534,69638553.6,-19184.95445494161,142.94811048916927,504338.7006104482,1075.2,10.5,2798852267031.9326,88.56638413950344,663776.0935252332,124.09973153260306,9461.040704932917,1.0185050029587823,2038826.346614619,107837.6439919861,490136.1435914497,,3.785175460343018,0.0,4300.8,-3.010634640019792e+16,0.8400000000000001,12.662144713514689,-18006021805.18829,,-15189407811103.525,0.0046478671698613775,-1528860959058.6218,70283182697.92691,17203.2,-11036612.721315002,19412.716092495306,71175035436.85805,1075.2,38.056547158852574,-3713553.307928203,96.41445858205523,-521728.75251446594,2.4915909220834083,321.30345136822007,31802.238657360078,0.0,317257379.09761584,223.803212953253,414.7018630816524,180.57665299042745,0.8681160651785085,0.6059956899377845,4
92,2.099247319101768,275251.2,1.045195473904028,1.0924267348458918,,4.031071549327919,-0.6606886807540178,2049717470.1604376,-2495.968709246929,434309592090521.6,0.5193183726071582,0.5199416955647106,141458.13785686373,1.8810949345101056,6.500014591870168,1.044531939878531,-13300625641808.336,103.8392740646355,108.2683116627252,-2.9788813816794737,1890.0,227727.69665310637,0.05056464991976559,425.73551018852487,,252387.48070948554,41.55391574486391,2.5073739073248666,2.0562044010552984,0.3874302729880024,7.973457795725687,68.63071904680328,,5.411183573613164,,9.866598991102913,3625510082067.255,525594.1957313046,2.275458140603289,-101265765.94473101,0.2409814104699604,145.11368947262613,756443522.1009648,6097.826449326884,13.6797976062946,-0.04746794086971661,16.40986937099612,31903.262400842264,273885169.14111817,15.375265704787015,,730221342754126.6,235168.1685653606,0.09163923371411033,275251.2,465077.5239219879,75.03236292482549,0.0,45739.33367082908,7.328801653130438,69638553.6,105226.48002747887,129.9697071983003,,1075.2,10.5,-10522269445513.29,39.21160866957668,531636.3299638436,59.35102455197463,81676.4117792437,0.2598216046360639,-8204410.004867407,131594.44345068722,228726.6785876264,498.53803388082326,7.625457562144519,0.0,4300.8,1.765622578366878e+16,0.8400000000000001,-10.980293233954445,-129692834495.8846,0.75631947509615,-52961711548774.9,-0.0006788894610263536,1236088904734.2085,-169521356729.84784,17203.2,-51638892.06398744,12205.912110978745,15657534417853.965,1075.2,,539711.5414555399,134.58700944664042,77493.60576671056,4.653545153126063,323.3862825377209,,0.0,206188615.81756872,178.56856959090652,,220.99047388709567,5.2808087215028845,0.3521701727405241,2
93,,275251.2,1.0550957685709583,0.4322515787063695,316.0107378630226,11.90563499715002,-0.06298179647394504,,22558.471162420083,412671340307396.56,1.0091145040325955,0.2238182409166126,426669.3726153089,-2.0781421538185074,2.0873390944555696,1.0424584899756764,26389156069007.4,200.71208875093282,,12.319468905055055,1890.0,479533.6823913241,0.09093222463561472,424.90272628406416,177761.08677495146,397965.34727196704,,1.5339971187119736,1.3523555263533584,0.789879121256615,-1.222352494163191,91.87216990394352,42.0,-3.392805624263896,2.683165398400275,-1.2671827934772826,-3646668944636.82,31105.265284552446,0.5515610908152611,34298330.4692602,0.11708295069845745,352.91304117538857,-3291789250.268457,-158628.55898030198,19.694637557093056,-0.20970551422823006,8.050260167921214,,-74786603.62481387,15.536494505512936,597415.81508083,-1165399439889054.8,232648.5085041599,2.6099379165242595,275251.2,415826.44776477077,-37.33629278186061,0.0,94661.61417803199,-2.6945682874164056,69638553.6,-37238.05485529011,121.97644714931008,398243.7036686648,1075.2,10.5,-1858902711972.4373,41.69282765324628,304039.4328483598,125.69399518273052,84261.00832660246,0.044298048106561724,6583653.763112421,134427.9125600569,701061.472866461,348.02672433272863,1.5119750746659388,0.0,4300.8,-3.644882223788258e+16,0.8400000000000001,3.4734673621131678,-11615787603.910769,,-3388813221543.618,0.0017789514207535101,-1328692265782.175,40900719303.43453,17203.2,-72037286.44940223,9812.650425822923,-7376732931569.228,1075.2,28.91983628436873,-115505.09595624555,110.17152647606231,99537.80837030696,-0.5784850354444142,262.01465589579294,92356.25281722793,0.0,-359743693.7593823,183.2636261728241,360.16473754583456,125.36967515888229,-0.1106739617886796,0.577228638802927,0
94,1.0132213313788732,275251.2,1.0543461054479402,0.13009030985882447,233.2595294458686,6.019105863037621,-0.3548780423251171,121149509018.71394,15706.302419655161,-163314269982993.56,1.002812411444808,1.3110487326226068,900793.4996893031,-0.5634100456342896,-3.5880128560709967,0.3759982975077697,3398438574674.48,211.20006511461034,99.9788989304062,-11.433729468387453,1890.0,100185.01697353723,0.00219208813107696,452.83021615397314,,76054.03250633828,32.79203952949259,3.1808518820363725,0.11902581498095872,0.10080277480192494,0.7711988689037664,30.71902460209948,42.0,-0.08551028456462906,2.5816731615625126,0.19029855062325368,-4216033780824.541,24960.554760767613,1.238116682898381,-110182459.10242625,0.060833424737504777,212.66710573453827,-3474938084.6835933,66387.2489955439,30.90788514446843,0.15874338449077616,32.576783721673266,19303.545198221324,25042748.45101549,7.541964163979178,666941.8821090318,-5660897932624859.0,80217.63217442804,2.0248156126575703,275251.2,162371.21438856708,40.68376204013657,0.0,18645.440170099995,0.06813638031991845,69638553.6,107508.73720170332,174.70171005910285,171556.4026478407,1075.2,10.5,10272368443113.863,81.93548125018734,652444.9946317867,160.58103121634406,,1.024241795618939,-2078972.9489292328,110072.66767337687,776029.2805303583,420.22992923838365,2.4187961139992047,0.0,4300.8,4192582794186025.0,0.8400000000000001,0.4583420819499133,-51801986069.50536,0.15850782420840892,-15853196985734.273,0.0043187501206584785,166869619810.72855,5898519959.32986,17203.2,-29214471.30033909,23979.19077018697,-1964869522394.932,1075.2,12.51089045690967,3893122.767780089,96.8546143387545,2781.1518805055584,2.225445014697478,234.60521178284992,34742.03512337295,0.0,-474483407.281274,224.3431354096777,594.7187547937596,81.0442624996794,2.1378489211409395,0.3622878614193983,3
95,0.4953383579861263,275251.2,1.0524846455470802,0.188697549990568,304.2773154829663,5.189662821204028,0.459928498044918,-285929587952.5366,-8461.304257595595,-234549624187554.8,0.5672967754039869,0.01107134853246928,242552.3819620787,-2.682858380394014,0.6602372550413093,,6397877303503.645,168.1103921512261,110.12537999858915,0.9047320271934702,1890.0,426401.3229033598,-0.05791263910733775,363.8282714198873,386967.3903824122,247007.8422288007,31.14308791531021,4.732566747412986,0.4504494711137548,3.0467995466286664,-1.0675396782505842,142.88089085891218,42.0,-0.5397944025561229,2.6604969580765534,3.378231389335736,342652322894.13385,505398.24367256154,0.10327235696699928,57582943.87150946,0.7755052963366473,90.71535636200359,2941979004.380198,125115.8041561068,19.801839936422496,0.2561484094489416,18.776545077457346,,118670874.01092549,93.54281187008208,424853.88400795375,6340869751725660.0,220067.63193241548,0.4253658232990107,275251.2,90224.79560364614,66.34992305506903,0.0,-25020.684460624532,-2.1290425798564656,69638553.6,-5927.054522436176,101.87715361251331,230733.71198636421,1075.2,10.5,6853543817140.54,60.550083068767435,682665.6927505878,136.35353049980958,10582.387327593544,1.0271247275744166,8756341.639111668,70851.66582442433,81896.40375827433,355.18652208339233,2.05857782502643,0.0,4300.8,-4637190614704848.0,0.8400000000000001,10.911726304933248,216246332144.7898,0.20336815421741555,15373899818634.535,1.0068296981221372,-1665402332996.9768,-122007168958.01115,17203.2,-2522737.92759813,15854.967625810488,-4457687084738.338,1075.2,42.141346071808684,-1480248.6292522757,88.58706427337064,-1085017.0646758776,1.4818255295671037,340.8454239262296,44458.368895787455,0.0,-1830066507.1727176,102.71345722682257,443.8180175511312,172.99663061838268,6.157209686926736,0.042815350223525984,4
96,0.2404108816110115,275251.2,1.0514661922495787,0.31772595472477033,269.01791898768346,5.396667544726659,-0.4614419161009836,-475066330250.2839,-10.633232326736923,82729240512456.08,0.9936672329748264,1.4568147583209432,317380.9219549363,42.834575776598356,49.3453993619689,1.0418626865119265,-40622736522053.47,156.91259380263728,160.21859308324287,-7.542324799748617,1890.0,,0.09177216058337588,281.30016020529035,165453.7272729109,854963.1143349404,33.91029706225402,41.57383597207088,0.6735451657015047,0.3570632478666491,44.53759687553154,89.64587049090822,42.0,42.104968878163454,0.1301236478869994,48.580924192731636,-9124905390429.518,317837.19517382176,1.3222956514528543,26955256.236449096,0.12164304574328053,214.6772545316441,301218497.2520061,177411.11036421586,56.336258294884345,0.034861436832056614,55.97777417156803,109883.75212526774,-236766958.04398158,,679448.2003481655,7017368583930960.0,239237.74335079626,0.041023233650676366,275251.2,417265.68954683974,-7.359144998487802,0.0,-67535.50027257242,44.52893499456124,69638553.6,-32431.091218107285,124.5753882350242,262846.6720975379,,,1263167771179.9546,151.1550559136869,452742.1971161478,118.96573358723728,15323.39955743492,0.028014448149802543,-1227216.1331914242,45640.22239079772,317302.0086769889,600.6379427560678,43.54066937968934,0.0,,1.121825762941035e+16,0.8400000000000001,1.9007313346995784,-245083337266.8301,1.2424063334287356,21186331394648.227,0.00772905709021302,548187715709.0098,140101265390.0496,17203.2,42316989.342752814,4272.101748264207,-546534186800.9885,1075.2,29.06559052412655,-3924162.034846684,122.92832084961869,-805129.3304590365,42.12239686669385,288.75289961387483,54407.77160676313,0.0,31310105.03192669,208.04329061031797,308.4223360469805,148.34617841485422,47.09984659593678,0.7429405200898084,2
